start_date,end_date,open_price,high_price,low_price,close_price,volume,market_cap,daily_return,volatility,market_trend,moving_avg_7,crash_flag,market_cap_growth
2020-09-15,2020-09-16,376.817582689,380.903407566,364.153928836,364.153928836,20436343769.98343,41914196734.46471,-3.36068549737812,4.444983328663811,Bearish,371.37425609499996,Normal,1.7175258123175219
2020-09-14,2020-09-15,366.099187536,382.573784928,357.140849536,376.469185953,21340863191.520466,41682754908.94669,2.8325652637457193,6.947006783373172,Bullish,376.3859766112858,Normal,-0.55218003337687
2020-09-13,2020-09-14,384.447166517,388.158162201,354.644373819,365.278917049,18956358547.76353,41970280565.37436,-4.9859255412544305,8.717397681878353,Bearish,375.43571304571424,Normal,0.6897952331983426
2020-09-12,2020-09-13,372.683697387,384.206333528,365.853789834,384.206333528,17250620646.840893,41907711053.153175,3.0918004253442706,4.924428898466808,Bullish,375.35483788700003,Normal,-0.1490805193063327
2020-09-11,2020-09-12,367.171066286,373.104533835,357.318274601,372.29578282,21294709859.152035,41152437967.72024,1.3957299483963772,4.299428981068904,Bullish,373.92108417657136,Normal,-1.8022293903739994
2020-09-10,2020-09-11,351.790316019,374.922055285,351.790316019,366.5997324,22628775637.97213,41213478402.21826,4.209728268984004,6.575433777645738,Bullish,370.82140212314283,Normal,0.14832762653309572
2020-09-09,2020-09-10,339.308056777,358.511500408,333.687459217,351.904314534,21737601651.66808,39029821339.54914,3.7123367704995287,7.316077733843746,Bullish,368.7011707314286,Normal,-5.298405151241948
2020-09-08,2020-09-09,354.063817633,355.076471354,330.018045148,338.912343717,24433336896.179176,38638126869.27597,-4.279305922104991,7.07737559107888,Bearish,365.09523000014286,Normal,-1.0035774103743234
2020-09-07,2020-09-08,354.667133096,359.635046456,327.598067661,352.275398693,29841577729.941757,39004023776.65021,-0.6743603169884369,9.032970863507764,Bearish,361.6389746772857,Normal,0.9469840725254919
2020-09-06,2020-09-07,338.209575779,360.465877372,317.208177788,355.343349978,43155697539.316925,38830870179.43039,5.066022793569845,12.790205447129734,Bullish,360.2196079528572,Normal,-0.44393777988483984
2020-09-05,2020-09-06,384.58490827,390.622362551,316.579278335,331.381124974,29781436708.83354,40649192206.85466,-13.834079848668429,19.252727453365797,Bearish,352.673149588,Crash,4.682671336032729
2020-09-04,2020-09-05,380.759608724,399.092518167,369.277022383,385.844748822,31294251884.84838,43458888090.02728,1.3355250876113964,7.830530103735943,Bullish,354.6087161597143,Normal,6.912058347616612
2020-09-03,2020-09-04,436.211917385,444.732365188,375.617027734,383.078292239,30361676281.301502,46920175569.04324,-12.180690858820423,15.844440442694038,Bearish,356.96279613671425,Crash,7.964509979743917
2020-09-02,2020-09-03,475.930387765,477.516965726,420.902989998,436.479540574,30274356437.219303,50461826334.43701,-8.289205355485645,11.895432017666055,Bearish,369.04497128528567,Normal,7.548247043922962
2020-09-01,2020-09-02,429.318881079,479.491871828,425.212150759,475.932746796,25596090611.992413,51532928241.2277,10.857632350071853,12.643217771503476,Bullish,388.6193145822857,Normal,2.122598377022533
2020-08-31,2020-09-01,424.287957798,434.930525781,416.527702996,429.800932695,18539887567.87415,47836146347.525536,1.299347482217413,4.337342704824394,Bullish,399.6943908682857,Normal,-7.173630569560063
2020-08-30,2020-08-31,398.381200723,423.727135245,398.381200723,423.189464679,14574425303.318256,46007348759.67987,6.227267730248534,6.362231570164721,Bullish,409.3866929684286,Normal,-3.8230453903197126
2020-08-29,2020-08-30,394.010824921,404.34286427,391.726985487,399.093090287,12559044215.073914,44705738516.30759,1.2898796288195906,3.201911720453249,Bullish,419.05983087028574,Normal,-2.829135515222292
2020-08-28,2020-08-29,383.064697593,395.808977908,380.635762369,393.979330873,15522931906.76594,43849464999.48484,2.8492923907064376,3.961005969576776,Bullish,420.2219140204285,Normal,-1.915354818510373
2020-08-27,2020-08-28,385.809033018,394.22251526,376.600645895,382.841359736,14933767456.30503,43096839478.5535,-0.7692078277134343,4.56751082968497,Bearish,420.18806652000006,Normal,-1.7163847288448886
2020-08-26,2020-08-27,383.266694225,391.549932692,378.071816574,385.870423938,18065341230.888485,43256831192.96734,0.679351937497461,3.5166416286846878,Bullish,412.95819271485715,Normal,0.3712376971249931
2020-08-25,2020-08-26,407.724065372,408.328382212,371.769261693,383.916156352,16506629922.53795,43945355557.809456,-5.839220944262417,8.966632981461164,Bearish,399.8129655085714,Normal,1.5917124436846342
2020-08-24,2020-08-25,390.934487514,409.42060935,388.566342717,407.983250603,13579573557.56466,44979716402.094666,4.361028160348588,5.334465824597577,Bullish,396.69615378114287,Normal,2.3537432594544105
2020-08-23,2020-08-24,395.894162205,396.520790957,384.699362767,391.440359425,12836541319.938156,43884331269.9608,-1.124998346829308,2.986007200550392,Bearish,392.16056731628566,Normal,-2.4352868798498073
2020-08-22,2020-08-23,387.986044011,396.552550811,380.92627261,395.874607855,17851384658.10134,43747655157.48946,2.033208143893026,4.027536155541966,Bullish,391.7007841117143,Normal,-0.31144626912633644
2020-08-21,2020-08-22,416.068822391,418.054211038,386.279688147,387.510974517,15709687764.511189,45599879080.12148,-6.863731752330822,7.636843036784896,Bearish,390.77673320371423,Normal,4.23388160111462
2020-08-20,2020-08-21,406.727679251,418.195273593,403.376240815,416.472303895,18247659340.960785,46163564211.83835,2.395859721655774,3.643477819185962,Bullish,395.5811537978571,Normal,1.236154882618079
2020-08-19,2020-08-20,422.759690373,426.246565752,396.072376347,406.046971897,18577230989.38973,46185622619.7216,-3.953243144173567,7.137432941720949,Bearish,398.46351779199995,Normal,0.04778315595830307
2020-08-18,2020-08-19,429.962040829,433.270918058,418.031296373,423.128213226,18872381370.109787,47995026120.98093,-1.5894025411694084,3.5444109567479174,Bearish,404.0652402025715,Normal,3.917676970942674
2020-08-17,2020-08-18,433.3790852,441.650580165,421.556475737,430.798284303,16203065799.78892,48321849380.02878,-0.5955065634533342,4.636611482699207,Bearish,407.32453073114283,Normal,0.6809523516541738
2020-08-16,2020-08-17,432.566678537,435.269070617,414.454632704,433.501322587,15249440776.954985,47999551650.75246,0.21606935910115083,4.8118449584228955,Bullish,413.3332397542858,Normal,-0.6669813622852017
2020-08-15,2020-08-16,437.752128184,442.43568758,428.955637588,432.844379771,19175457741.18531,48895113723.52793,-1.121124969365578,3.079379658968538,Bearish,418.6146357422857,Normal,1.865771745727196
2020-08-14,2020-08-15,424.105097466,443.374015015,418.94676713,436.923851688,26567843615.532307,48139329064.79784,3.022541888459065,5.759715700412746,Bullish,425.6736181952857,Normal,-1.545726354178445
2020-08-13,2020-08-14,387.153267693,428.23085466,379.030115274,425.516046717,19037714675.13064,44286596280.14016,9.908938455459573,12.70833633387141,Bullish,426.9655814555714,Normal,-8.003295557924616
2020-08-12,2020-08-13,379.238879159,388.667323322,369.155865507,387.609860231,18936799773.849228,42743500619.499855,2.2073108882094292,5.144899135412653,Bullish,424.33170836042854,Normal,-3.484340162154864
2020-08-11,2020-08-12,395.616973679,398.038534302,370.8445619,379.113262194,16027343383.069344,43464783448.52701,-4.171638878768371,6.873813362736297,Bearish,418.043858213,Normal,1.6874678455748748
2020-08-10,2020-08-11,390.397002579,398.433670398,390.32904349,395.518236671,15748723556.50336,44257636303.19905,1.3118015912439507,2.075996192199238,Bullish,413.0038514084286,Normal,1.8241270098837026
2020-08-09,2020-08-10,395.627674262,399.124592156,385.121690673,389.395375694,14523340272.351046,43911342559.80936,-1.5752938870178133,3.5394140486053947,Bearish,406.7030018522858,Normal,-0.7824497020521237
2020-08-08,2020-08-09,379.181745769,392.359942908,376.783560949,392.359942908,17856927606.742508,43220263682.34385,3.4754302616213666,4.107893413331463,Bullish,400.9195108718572,Normal,-1.573804937811285
2020-08-07,2020-08-08,395.108319772,397.847749038,367.787681268,379.444306217,16408768547.609228,43578110185.06243,-3.964485881754913,7.608057402422307,Bearish,392.7081472331429,Normal,0.8279600174322166
2020-08-06,2020-08-07,400.744039701,402.417277239,392.595556583,394.986153398,18247300097.68184,44449353714.31471,-1.4367989870282412,2.4508713001266527,Bearish,388.3467339018572,Normal,1.99926872815821
2020-08-05,2020-08-06,389.64975326,404.874346724,385.717179004,400.576612484,17651056126.10829,44173389481.488594,2.8042772085906793,4.916509649941211,Bullish,390.1991270808571,Normal,-0.6208509455498445
2020-08-04,2020-08-05,385.791775536,400.661188925,381.953239941,389.516060666,23516223052.890213,43816992661.75726,0.9653614634022877,4.849234786824598,Bullish,391.6852411482857,Normal,-0.8068133867804805
2020-08-03,2020-08-04,371.891677828,397.365511036,369.006389368,386.637181777,25750777805.41308,43368125346.23832,3.964999710431759,7.625640303012131,Bullish,390.41651902057146,Normal,-1.0244137907499673
2020-08-02,2020-08-03,386.729885763,413.255029356,356.705043326,370.477146264,33878467864.251072,42423426174.51504,-4.202607581499458,14.622605625223281,Bearish,387.7139148162857,Normal,-2.178326049791368
2020-08-01,2020-08-02,346.278149273,391.263467154,343.880579834,386.654485124,19568367863.86502,40487397050.34286,11.660087688399877,13.683475962742344,Bullish,386.89884941857144,Normal,-4.563585025424488
2020-07-31,2020-08-01,334.492591544,348.593267299,329.19580263,346.00670621,17719726515.883938,38057898521.63668,3.4422629849143958,5.79907153682009,Bullish,382.1220494175714,Normal,-6.0006290986928335
2020-07-30,2020-07-31,316.694463857,339.176021619,313.99761681,334.319944496,13258573932.769266,36010074369.24999,5.56545271563654,7.950377313942883,Bullish,373.4554481458572,Normal,-5.3808124776581145
2020-07-29,2020-07-30,315.838200309,323.521408934,312.334066094,316.367864464,15560635407.901968,35746643054.45192,0.1677011059719126,3.5421120146501965,Bullish,361.42562700014287,Normal,-0.7315489329370095
2020-07-28,2020-07-29,321.131414566,325.001075936,306.953476612,315.643498887,21915536968.656822,35480594844.83927,-1.7089314312076043,5.620004305212821,Bearish,350.87240388885715,Normal,-0.7442606826251752
2020-07-27,2020-07-28,309.778459529,328.663112369,309.778459529,320.763709049,21951074701.575413,36005433156.85901,3.546163131130051,6.096180111655604,Bullish,341.4619077848571,Normal,1.479226361099406
2020-07-26,2020-07-27,304.435974242,316.648463833,300.088303572,309.379644636,19926080284.206684,34355262213.38248,1.6238785203716597,5.439620039068097,Bullish,332.7336932665715,Normal,-4.583116487690885
2020-07-25,2020-07-26,278.966709199,307.307235236,278.966709199,303.87840323,14332847880.980394,32188468307.239944,8.929988134616217,10.15910684051673,Bullish,320.90853871028565,Normal,-6.307021884113285
2020-07-24,2020-07-25,275.171054268,286.033090575,269.009480168,279.113886085,13852769271.587755,30841252158.872177,1.432865759623079,6.186555650733549,Bullish,311.35242154957143,Normal,-4.185399987065386
2020-07-23,2020-07-24,263.326907632,278.656790854,261.001776538,274.710130889,13303054454.401436,29901461716.94103,4.322848492531625,6.704599417797795,Bullish,302.8367338914286,Normal,-3.0471864018037143
2020-07-22,2020-07-23,245.366021012,264.762454414,242.250366937,262.929689668,7388905990.470613,27444243924.86857,7.158150335388533,9.17490016920436,Bullish,295.2027089205714,Normal,-8.2177179675477
2020-07-21,2020-07-22,236.164648967,246.301797532,235.833278107,245.387860402,6690414255.424458,27019923340.11645,3.905415766221973,4.4327207610410735,Bullish,285.166189137,Normal,-1.546118690366327
2020-07-20,2020-07-21,238.746161144,239.258811155,234.986683042,236.235268522,5374214599.600117,26606411478.553474,-1.051699683868656,1.7894018033752763,Bearish,273.09069763314284,Normal,-1.5303961316168402
2020-07-19,2020-07-20,235.637857805,239.16032928,233.609688772,238.910017118,4348865425.38883,26271596776.132915,1.388639051246107,2.3555809578753673,Bullish,263.0236079877143,Normal,-1.258398573180164
2020-07-18,2020-07-19,232.735683797,236.413297388,232.548586111,235.672144182,4303371590.218035,26205592875.56612,1.261714721650198,1.6605581120817428,Bullish,253.27985669514285,Normal,-0.2512367296484963
2020-07-17,2020-07-18,233.698934354,234.297969887,232.037605962,232.798653616,5206630776.510648,26070671972.61145,-0.38523099837343483,0.9672119093089561,Bearish,246.6633949138572,Normal,-0.5148553730317196
2020-07-16,2020-07-17,238.629575741,239.082852703,230.687310308,233.809780972,5550009276.867542,26197654559.073605,-2.0197809739356156,3.5182321256407043,Bearish,240.82048778285713,Normal,0.48707063092028324
2020-07-15,2020-07-16,240.312292711,241.097627137,237.16986839,238.845592292,4398236329.799531,26735721114.390232,-0.6103309999059692,1.6344393799794146,Bearish,237.37990244342856,Normal,2.0538730064683097
2020-07-14,2020-07-15,239.774243681,241.842858411,237.529897912,240.363279077,5112761889.145238,26766273352.572063,0.24566249775503368,1.7987588795142042,Bullish,236.66210511128568,Normal,0.11427497336282677
2020-07-13,2020-07-14,242.541549581,244.643910482,238.356041567,240.008287268,5193115977.344976,27054971351.774742,-1.0444652956890497,2.592491441512817,Bearish,237.20110778928571,Normal,1.0785886977984438
2020-07-12,2020-07-13,239.105653642,242.846802135,237.381317595,241.750859459,4016136538.339789,26768967560.474106,1.1062916232673146,2.285803140474107,Bullish,237.60694240942857,Normal,-1.0571210280800214
2020-07-11,2020-07-12,240.850002634,241.305442637,238.049427605,239.015310988,4087550050.7487617,26764214522.827805,-0.7617569549243528,1.3518849891597853,Bearish,238.08453766742858,Normal,-0.01775577498670522
2020-07-10,2020-07-11,242.033545813,242.033545813,237.230177909,240.769551595,5297644650.104778,26734803565.51598,-0.5222392680131129,1.9845876685668926,Bearish,239.22323737871426,Normal,-0.1098891106508626
2020-07-09,2020-07-10,246.609300412,247.213441403,238.984508147,241.995412052,6581563334.715961,27217782950.42741,-1.8709303956873364,3.3368300555786976,Bearish,240.39261324728574,Normal,1.806556699501627
2020-07-08,2020-07-09,239.175028562,248.039678287,238.010184374,246.493853394,6300945588.984236,27149995555.18592,3.06002883160639,4.193370007437918,Bullish,241.48522197614284,Normal,-0.249055536099152
2020-07-07,2020-07-08,241.284665233,242.864476202,235.127003231,238.810832281,6915350158.74218,26601832965.52176,-1.025275663337791,3.2067818995161526,Bearish,241.2634438624286,Normal,-2.0190153937592714
2020-07-06,2020-07-07,227.717940722,241.338889174,226.876424898,241.338889174,5936682098.405289,26120514122.326397,5.981499924342177,6.351042974543622,Bullish,241.453529849,Normal,-1.8093446561340043
2020-07-05,2020-07-06,229.083181414,229.572383484,224.072722374,227.704448657,4223751344.540536,25274447418.645603,-0.6018480922474808,2.400726703747403,Bearish,239.44689973442857,Normal,-3.239089015317742
2020-07-04,2020-07-05,225.209757071,230.13107019,225.1372853,228.977044999,4053794606.509942,25307604961.093662,1.6727907249650342,2.21739277860224,Bullish,238.01286173599996,Normal,0.13118997974055358
2020-07-03,2020-07-04,226.881027065,227.882143718,225.004767705,225.17716095,4918815292.68684,25303728248.99544,-0.7509954168674774,1.2682312180187956,Bearish,235.78537735814285,Normal,-0.01531836815131804
2020-07-02,2020-07-03,230.786832381,231.746830721,224.251673639,226.93722266,5302575968.565262,25499234910.43223,-1.668036985162475,3.2476536917957515,Bearish,233.63420744499996,Normal,0.7726397450721567
2020-07-01,2020-07-02,225.631318012,232.050798204,224.546004794,230.572226533,4919654732.454436,25454416463.45383,2.18981503300761,3.3261310868205163,Bullish,231.35968932199998,Normal,-0.17576388913561614
2020-06-30,2020-07-01,227.597074198,228.169449524,223.340931546,225.840111104,5302482851.151292,25246259090.584705,-0.7719620738496528,2.1215202326368083,Bearish,229.50672915385712,Normal,-0.8177652517314171
2020-06-29,2020-06-30,225.118267606,229.089143541,221.774171202,227.752304824,5098196136.706358,25080931976.69294,1.1700681806107676,3.249390827670461,Bullish,227.56578853242857,Normal,-0.6548578674510308
2020-06-28,2020-06-29,221.147151809,227.509752616,218.781902993,224.869009574,5629967266.954202,24860526806.846397,1.6829779332697303,3.946625381157091,Bullish,227.1607258062857,Normal,-0.8787758367646004
2020-06-27,2020-06-28,229.632652354,231.084856973,218.086579518,221.084688333,5014409697.544436,25353715086.41368,-3.722451460353516,5.660465670605914,Bearish,226.03324628257147,Normal,1.9838207106353867
2020-06-26,2020-06-27,232.641394352,233.308791746,228.343151047,229.686568066,5423818528.62356,25744843751.91229,-1.27012060524756,2.1344613725477855,Bearish,226.67744729914284,Normal,1.542687784277419
2020-06-25,2020-06-26,234.993162066,235.192664896,228.86134089,232.737107377,6748072455.670779,26004097530.629253,-0.9600512070927245,2.694258824527744,Bearish,227.5060022587143,Normal,1.0070124379671475
2020-06-24,2020-06-25,243.025659017,248.620987559,232.180011481,234.694322127,6446440943.768268,26745071802.723763,-3.428171709809962,6.765119429981644,Bearish,228.09487305785714,Normal,2.8494519804878493
2020-06-23,2020-06-24,243.137333364,244.531512067,241.049207225,242.932288731,6553742454.596989,27081200544.18829,-0.08433284603521929,1.432237819597472,Bearish,230.53661271885716,Normal,1.256787582938168
2020-06-22,2020-06-23,228.097004904,245.517866384,227.932914069,243.139308904,5889313680.440288,26494315033.73429,6.594695974342543,7.709418333836103,Bullish,232.73475615885715,Normal,-2.1671325445723144
2020-06-21,2020-06-22,228.954865504,231.990092674,227.822271356,227.909630797,4729805925.796794,25593151862.13908,-0.4565243480190338,1.8203680925606747,Bearish,233.16913061928568,Normal,-3.401345422396429
2020-06-20,2020-06-21,229.133547189,230.772598241,226.581526402,229.006598026,5597088075.697095,25483447404.681747,-0.05540400546206033,1.829095691318826,Bearish,234.300832004,Normal,-0.42864770251147544
2020-06-19,2020-06-20,231.476806248,231.529276213,227.484740898,228.744304803,6241277839.442248,25586876030.57818,-1.1804644660910195,1.747274545799094,Bearish,234.1662229664286,Normal,0.40586591073792366
2020-06-18,2020-06-19,233.866657235,234.30692029,228.737283504,231.691059821,6037576925.368263,25886349462.59302,-0.9302725919641637,2.3815437616673,Bearish,234.0167876012857,Normal,1.1704181145715031
2020-06-17,2020-06-18,235.258578906,236.625682245,229.70845142,234.045622635,5843949644.620144,25969430964.32116,-0.5155842888452732,2.9402671975519623,Bearish,233.9241162452857,Normal,0.32094715343387037
2020-06-16,2020-06-17,230.856096181,235.755735852,229.165796756,235.256045376,7268339509.613482,25969642417.545574,1.9059272281682682,2.8545657684660974,Bullish,232.82751005171426,Normal,0.0008142389592791233
2020-06-15,2020-06-16,232.624829364,233.112739367,219.776560866,230.8181249,8069366775.601371,25319096182.011845,-0.7766601995752411,5.732912749452113,Bearish,231.06734090828573,Normal,-2.505025772300229
2020-06-14,2020-06-15,238.146277275,238.206241595,231.575004899,232.857388897,5675792063.770384,26255355630.37263,-2.2208570457276724,2.7845225093913877,Bearish,231.77416349400002,Normal,3.6978391394000942
2020-06-13,2020-06-14,237.557316441,238.191677688,235.122588623,238.133141992,5982190206.347008,26361234944.13896,0.24239436596893557,1.29193624131641,Bullish,233.07795548914285,Normal,0.40326749047667754
2020-06-12,2020-06-13,231.307608095,238.767722682,229.529059746,237.337352054,9458729936.574564,26239287824.54417,2.606807449465101,3.9941024906563385,Bullish,234.30553366785713,Normal,-0.4626001773179622
2020-06-11,2020-06-12,247.60200633,249.331586839,229.90951286,231.684924223,8853781172.725199,26921226607.39092,-6.428494802172954,7.844069709643053,Bearish,234.30465715385714,Normal,2.598922605699938
2020-06-10,2020-06-11,243.908995177,249.258755956,242.763002176,247.42369167,6048210826.644841,27196719059.67717,1.4409868280788314,2.663187462719921,Bullish,236.21580987314286,Normal,1.023328009172575
2020-06-09,2020-06-10,246.223917044,248.771769252,241.697632852,243.84233572,6957291391.688233,27082672879.780075,-0.9672420748527079,2.8730500614754955,Bearish,237.44242277942857,Normal,-0.4193380078194253
2020-06-08,2020-06-09,244.324077583,246.467671811,241.687328289,246.378115693,7925119435.491823,27066613601.24809,0.8407022878464522,1.956558505936062,Bullish,239.66527860699998,Normal,-0.05929724367780276
2020-06-07,2020-06-08,241.955581697,244.733351624,235.814783102,244.058421395,6788697026.450641,26769799203.08623,0.8691015446931802,3.686035453056286,Bullish,241.2654261067143,Normal,-1.0966070692647434
2020-06-06,2020-06-07,240.385957665,243.949615597,238.969173065,241.858638944,7336086541.571643,26840704645.745865,0.612631991196556,2.07185252432286,Bullish,241.797639957,Normal,0.26487102918373306
2020-06-05,2020-06-06,243.383686132,246.497939243,240.010492138,240.433126031,8488057700.597578,27002678521.468105,-1.2123080835417048,2.6655225779929683,Bearish,242.23989338228574,Normal,0.6034635746715145
2020-06-04,2020-06-05,244.236271117,245.915343005,237.639555325,243.63383384,8592508026.881329,27034792042.582573,-0.24666167487932736,3.388435158361691,Bearish,243.94688047042857,Normal,0.11892716898043165
2020-06-03,2020-06-04,238.005728,244.170851121,234.722208674,244.170851121,10085839970.36355,26549234714.344563,2.5903255240142764,3.96992228985346,Bullish,243.48218896342857,Normal,-1.796046100422033
2020-06-02,2020-06-03,247.861846793,252.740673166,231.676521125,237.680967249,11977471608.17327,27122578746.14589,-4.1074815167106005,8.498343861123399,Bearish,242.60199346757142,Normal,2.1595501262849925
2020-06-01,2020-06-02,231.801692689,249.235123879,231.276033225,247.859401309,10850713400.148502,26523602719.17356,6.927347438115585,7.747609797696814,Bullish,242.81360569842857,Normal,-2.208403679378912
2020-05-31,2020-06-01,242.517450268,244.055692686,231.015411605,231.996814124,12368591238.364492,26377298345.34081,-4.33809448861264,5.37704856561435,Bearish,241.09051894542856,Normal,-0.551600683292508
2020-05-30,2020-05-31,220.105280056,244.411254478,218.568864723,242.460016723,10876356549.790243,25774904554.49009,10.156383645731907,11.740922229773444,Bullish,241.17643005671428,Normal,-2.283758491730159
2020-05-29,2020-05-30,219.128253603,222.682866803,217.987402275,220.137673345,11557721298.612597,24480632708.163696,0.46065248337569287,2.1427928397160914,Bullish,238.27707967299997,Normal,-5.0214418586505545
2020-05-28,2020-05-29,207.729322002,219.171397479,204.871617438,218.63981951,8538289784.823976,23311545615.00424,5.252266460434963,6.883852459145051,Bullish,234.7065061972857,Normal,-4.775559141368091
2020-05-27,2020-05-28,201.093265222,207.520483727,200.973833214,207.449727431,8177164284.053426,22729532646.05019,3.1609523083643234,3.255529470752154,Bullish,229.46063138442855,Normal,-2.4966725869066453
2020-05-26,2020-05-27,203.971672721,204.763700726,198.075288,201.069135536,7916217217.27367,22447980819.436405,-1.4230099436259454,3.279089020929222,Bearish,224.23036971114286,Normal,-1.2387048647157783
2020-05-25,2020-05-26,200.888264634,205.190888347,200.888264634,204.124765896,9480976188.595482,22568285868.8068,1.6110952363975206,2.1417994330524928,Bullish,217.98256465214286,Normal,0.5359281546883254
2020-05-24,2020-05-25,206.441807299,210.118137161,202.033900279,202.033900279,8430894690.689257,22981052883.21166,-2.1351813751639064,3.915988233086525,Bearish,213.70214838857143,Normal,1.8289692748680197
2020-05-23,2020-05-24,206.977883147,210.270623056,205.311708256,206.558717117,9571982860.134628,23038612241.360798,-0.20251730456742248,2.395867000184787,Bearish,208.57339130199998,Normal,0.25046440840483797
2020-05-22,2020-05-23,198.924679866,208.366425552,197.026807166,206.802576103,10925135757.071203,22539267176.47634,3.9602407515783056,5.700458280811927,Bullish,206.66837741028573,Normal,-2.1674268382710693
2020-05-21,2020-05-22,209.957999688,211.28733027,193.427873483,199.132573331,10726046150.24131,22728535458.54375,-5.155996138792856,8.506204485439639,Bearish,203.88162795614286,Normal,0.8397268668297375
2020-05-20,2020-05-21,213.971895401,214.757647407,208.382815282,209.938714222,10743231231.302834,23546246017.28044,-1.884911647598171,2.97928478553367,Bearish,204.2371974977143,Normal,3.597726568120385
2020-05-19,2020-05-20,214.354505157,214.737532332,210.084464823,213.618374781,12335601728.802904,23562418762.109505,-0.3434172635937091,2.1707346461376944,Bearish,206.0299459612857,Normal,0.06868502442891611
2020-05-18,2020-05-19,206.906394604,215.960440639,206.906394604,214.388030733,14238424661.54951,23607089905.738518,3.615952104002948,4.3759140708669815,Bullish,207.4961266522857,Normal,0.18958640910349267
2020-05-17,2020-05-18,200.535866551,209.464935635,199.923838463,206.886260398,12082489921.020638,22667835614.60225,3.16671224764921,4.7578008543292185,Bullish,208.18932095500003,Normal,-3.9786957854044958
2020-05-16,2020-05-17,194.763272214,202.946073879,193.753554156,200.689502116,13145310042.868347,22186135445.207912,3.042786165293231,4.719842513684788,Bullish,207.35086166914286,Normal,-2.125038215311714
2020-05-15,2020-05-16,203.019102795,203.552604793,193.398294304,194.582349625,14812112522.72331,22078903959.819443,-4.155644988008382,5.001652725878411,Bearish,205.60511502942856,Normal,-0.48332656064997703
2020-05-14,2020-05-15,199.397088448,204.672558772,196.630272669,203.065721079,15161884337.338676,22253289110.904907,1.8398626878429758,4.033301672354823,Bullish,206.16699327914284,Normal,0.7898270285645603
2020-05-13,2020-05-14,189.712391587,199.946263727,189.061447979,199.427059646,12166676581.24192,21455829784.105515,5.120734590784467,5.737535464576301,Bullish,204.66532833971428,Normal,-3.5835571219384743
2020-05-12,2020-05-13,186.055893873,191.625966306,186.055893873,189.455769786,14204738794.046532,20995086175.34272,1.8273411512137916,2.99376295856668,Bullish,201.21352762614288,Normal,-2.147405219928211
2020-05-11,2020-05-12,188.058857193,192.513698382,179.302871049,185.950354751,15293555758.23684,20749655914.87574,-1.1211928400884092,7.024836548614173,Bearish,197.15100248585713,Normal,-1.1689890597125552
2020-05-10,2020-05-11,210.372617876,210.372617876,181.920287234,187.998004298,17690796421.269115,20948998322.948296,-10.635706207348838,13.524730988883096,Bearish,194.45268018585713,Crash,0.9607022347278837
2020-05-09,2020-05-10,211.512145438,214.396271741,209.162246744,210.611160817,14312675013.655306,23512928700.96547,-0.42597299513662934,2.474574207623572,Bearish,195.87006000028572,Normal,12.238916336198047
2020-05-08,2020-05-09,211.842763855,214.939794659,207.890631879,211.708988088,17108159080.405815,23495972723.490257,-0.06314861294556189,3.3275447561781855,Bearish,198.31672263785714,Normal,-0.07211342190016623
2020-05-07,2020-05-08,199.698996713,213.358696424,199.381616613,212.422137125,16443503902.286232,22908102772.1318,6.37115890486181,6.9990736263374025,Bullish,199.65335350157144,Normal,-2.502003038038636
2020-05-06,2020-05-07,205.280071639,210.312762119,201.102547339,201.102547339,14224517545.597456,22909378778.51637,-2.0350364585542766,4.486658011400559,Bearish,199.8927088862857,Normal,0.005570109394303913
2020-05-05,2020-05-06,206.606605398,210.361138639,203.003307576,204.561741584,14903296223.768282,22792153207.41204,-0.9897378692519724,3.5612758114998857,Bearish,202.05070485742857,Normal,-0.5116924916980237
2020-05-04,2020-05-05,209.885114289,210.473847574,196.686523804,206.969221359,15841145131.260136,22535527526.08184,-1.389280483219497,6.568985998223595,Bearish,205.05340008714288,Normal,-1.1259387342427374
2020-05-03,2020-05-04,214.030630846,218.139820618,206.717089625,209.905658997,14992442059.90345,23574043182.18239,-1.9272810778042475,5.3369608582889745,Bearish,208.18306504414286,Normal,4.608348550521413
2020-05-02,2020-05-03,212.103100832,214.919726303,210.862117325,214.083305507,14573505775.51044,23572154369.86175,0.9336047739200505,1.9130361423682776,Bullish,208.67908571414287,Normal,-0.008012254436118305
2020-05-01,2020-05-02,206.358719858,216.737901838,206.358719858,212.204744134,18548033560.403915,23414272057.97709,2.8329426932008435,5.029679379258673,Bullish,208.74990800642857,Normal,-0.6697831237967966
2020-04-30,2020-05-01,214.852805848,226.324198151,203.729402474,205.781142308,21949772004.718758,23687201250.67058,-4.2222690572716335,10.51640707591453,Bearish,207.80119446114284,Normal,1.1656531196770903
2020-04-29,2020-04-30,196.805817986,217.321518535,196.620324981,214.900441797,16360133178.812218,22936538165.923862,9.194150862088438,10.518588203257583,Bullish,209.77232224085714,Normal,-3.1690661838973844
2020-04-28,2020-04-29,196.394889074,197.249745341,192.905731784,197.125676833,13468804790.343697,21633460948.41619,0.3721012101922133,2.211877089817339,Bullish,208.71002727642858,Normal,-5.68122882398886
2020-04-27,2020-04-28,197.002494323,198.201157009,191.740922032,196.224923813,14347611517.262917,21603694237.84471,-0.3947008451198187,3.2792655743779564,Bearish,207.175127627,Normal,-0.13759569327560506
